item_pack_name_0	Booster Sale: Cat Food Pack!
ec015.imgcut	ec015_en.imgcut
ec016.png	ec016_en.png
ec016.imgcut	ec016_en.imgcut
ec017.png	ec017_en.png
ec017.imgcut	ec017_en.imgcut
ec018.png	ec018_en.png
ec018.imgcut	ec018_en.imgcut
ec019.png	ec019_en.png
ec019.imgcut	ec019_en.imgcut
ec020.png	ec020_en.png
ec020.imgcut	ec020_en.imgcut
ec021.png	ec021_en.png
ec021.imgcut	ec021_en.imgcut
ec022.png	ec022_en.png
ec022.imgcut	ec022_en.imgcut
ec023.png	ec023_en.png
ec023.imgcut	ec023_en.imgcut
ec024.png	ec024_en.png
ec024.imgcut	ec024_en.imgcut
ec025.png	ec025_en.png
ec025.imgcut	ec025_en.imgcut
ec026.png	ec026_en.png
ec026.imgcut	ec026_en.imgcut
ec027.png	ec027_en.png
ec027.imgcut	ec027_en.imgcut
ec028.png	ec028_en.png
ec028.imgcut	ec028_en.imgcut
ec029.png	ec029_en.png
ec029.imgcut	ec029_en.imgcut
ec030.png	ec030_en.png
ec030.imgcut	ec030_en.imgcut
ec031.png	ec031_en.png
ec031.imgcut	ec031_en.imgcut
ec032.png	ec032_en.png
ec032.imgcut	ec032_en.imgcut
ec033.png	ec033_en.png
ec033.imgcut	ec033_en.imgcut
ec034.png	ec034_en.png
ec034.imgcut	ec034_en.imgcut
ec035.png	ec035_en.png
ec035.imgcut	ec035_en.imgcut
ec036.png	ec036_en.png
ec036.imgcut	ec036_en.imgcut
ec037.png	ec037_en.png
ec037.imgcut	ec037_en.imgcut
ec038.png	ec038_en.png
ec038.imgcut	ec038_en.imgcut
ec039.png	ec039_en.png
ec039.imgcut	ec039_en.imgcut
ec040.png	ec040_en.png
ec040.imgcut	ec040_en.imgcut
ec041.png	ec041_en.png
ec041.imgcut	ec041_en.imgcut
ec042.png	ec042_en.png
ec042.imgcut	ec042_en.imgcut
ec043.png	ec043_en.png
ec043.imgcut	ec043_en.imgcut
ec044.png	ec044_en.png
ec044.imgcut	ec044_en.imgcut
ec045.png	ec045_en.png
ec045.imgcut	ec045_en.imgcut
ec046.png	ec046_en.png
ec046.imgcut	ec046_en.imgcut
img007.png	img007_en.png
img007.imgcut	img007_en.imgcut
img009_3.png	img009_3_en.png
img009_3.imgcut	img009_3_en.imgcut
img009_4.png	img009_4_en.png
img009_4.imgcut	img009_4_en.imgcut
img009_5.png	img009_5_en.png
img009_5.imgcut	img009_5_en.imgcut
img009_6.png	img009_6_en.png
img009_6.imgcut	img009_6_en.imgcut
img013.png	img013_en.png
img013.imgcut	img013_en.imgcut
img017.png	img017_en.png
img017.imgcut	img017_en.imgcut
img018.png	img018_en.png
img018.imgcut	img018_en.imgcut
img030.png	img030_en.png
img030.imgcut	img030_en.imgcut
img035.png	img035_en.png
img035.imgcut	img035_en.imgcut
img036.png	img036_en.png
img036.imgcut	img036_en.imgcut
img050.png	img050_en.png
img050.imgcut	img050_en.imgcut
img101.png	img101_en.png
img101.imgcut	img101_en.imgcut
img102.png	img102_en.png
img102.imgcut	img102_en.imgcut
ot000_c.png	ot000_c_en.png
ot000_c.imgcut	ot000_c_en.imgcut
ot000_o.png	ot000_o_en.png
ot000_o.imgcut	ot000_o_en.imgcut
ot001_c.png	ot001_c_en.png
ot001_c.imgcut	ot001_c_en.imgcut
ot001_o.png	ot001_o_en.png
ot001_o.imgcut	ot001_o_en.imgcut
ot002_c.png	ot002_c_en.png
ot002_c.imgcut	ot002_c_en.imgcut
ot002_o.png	ot002_o_en.png
ot002_o.imgcut	ot002_o_en.imgcut
ot003_c.png	ot003_c_en.png
ot003_c.imgcut	ot003_c_en.imgcut
ot003_o.png	ot003_o_en.png
ot003_o.imgcut	ot003_o_en.imgcut
ot004_c.png	ot004_c_en.png
ot004_c.imgcut	ot004_c_en.imgcut
ot004_o.png	ot004_o_en.png
ot004_o.imgcut	ot004_o_en.imgcut
ot005_c.png	ot005_c_en.png
ot005_c.imgcut	ot005_c_en.imgcut
ot005_o.png	ot005_o_en.png
ot005_o.imgcut	ot005_o_en.imgcut
ot006_c.png	ot006_c_en.png
ot006_c.imgcut	ot006_c_en.imgcut
ot006_o.png	ot006_o_en.png
ot006_o.imgcut	ot006_o_en.imgcut
ot007_c.png	ot007_c_en.png
ot007_c.imgcut	ot007_c_en.imgcut
ot007_o.png	ot007_o_en.png
ot007_o.imgcut	ot007_o_en.imgcut
ot008_c.png	ot008_c_en.png
ot008_c.imgcut	ot008_c_en.imgcut
ot008_o.png	ot008_o_en.png
ot008_o.imgcut	ot008_o_en.imgcut
ot009_c.png	ot009_c_en.png
ot009_c.imgcut	ot009_c_en.imgcut
ot009_o.png	ot009_o_en.png
ot009_o.imgcut	ot009_o_en.imgcut
ot010_c.png	ot010_c_en.png
ot010_c.imgcut	ot010_c_en.imgcut
ot010_o.png	ot010_o_en.png
ot010_o.imgcut	ot010_o_en.imgcut
ot011_c.png	ot011_c_en.png
ot011_c.imgcut	ot011_c_en.imgcut
000_img013.imgcut	i000_img013_en.imgcut
terms_network_unavailable	Connection Error<br>Please check your network and try again.
item_pack_name_21	Thank-You Pack
item_pack_name_22	Only Now: Buy a Platinum Ticket!
zombie_sns	My Cat Army saved %@ from a Zombie invasion! %s %s
Invasion_sns	My Cat Army saved the galaxy from attack by a all-powerful threat! %s %s
labyrinth_SNS	My Cat Army raided %@ of the Underground Labyrinth! %s %s
item_pack_name_23	Start-Up Pack
item_pack_name_24	Super Start-Up Pack
item_pack_name_25	Uber Start-Up Pack
item_pack_name_26	Champion's Sale
talk_002_push	Psst! Come to the Cat Base, we have news to share!
equipment_unworn	Talent Orb in Storage will be equipped.
equipment_confirm	Equip "${equipmentName}"<br>to "${characterName}"?<br>${faultMessage}
release_confirm	Use NP to unequip<br>%@? (%d → <color=255,255,0>%d</color>)<br>You can also overwrite<br>the currently equipped Talent.
release_error	Not enough NP.<br>%d NP required.
composition_confirm	Merge with %@ x%d to<br>increase Talent grade? (%@ → <color=255,255,0>%@</color>)
composition_error	%d of this Talent Orb required to merge.<br>Need %d more!
composition_finish	Merge successful!<br>You got %@!
composition_limit	Maximum grade reached.<br>Merge no longer possible in the current version.
overwrite_confirm	Overwrite equipped Talent Orb<br>to equip %@?<br><color=255,255,0>Current Orb "%@" will be destroyed!</color>
overwrite_remind	<color=255,255,0>Currently equipped Orb "%@"<br>will be destroyed. Are you sure?</color>
exchange_all_equip_np	Orbs in Storage will be exchanged for NP.<br>Are you sure? ( %d → <color=255,255,0>%d</color>)
equipment_drop	${rewardName}<br><color=255,255,0>Talent Orb:</color> ${equipmentName} +${equipmentNum}<br>${itemPossession}
equipment_limit	Talent Orb Storage is full.<br>Please Merge or exchange Orbs for NP<br>to create more room for new Orbs.<br>
potential_name	Talent
potential_storge	%d Orbs currently held in Storage.
slotunlock_medal_txt1	Unlock conditions not yet met!<br>Unlock requirement: %d Meow Medals
item_pack_name_27	Limited Unit: "Gacha Cat"
unlock_popup_message_79	<flash>Recommended Filter Unlocked</flash><br>Tap the switch displayed at<br>the Stories of Legend/Special Stages show<br>the uncleared stages that fit your<br>current level!
filterstage_txt1	Recommended Filter<br>Turning the switch on will display only<br>uncleared maps recommended for you.
slotunlock_number_txt1	Battle Formation Slot %d unlocked!
scheme_item_param_77	
scheme_popup_77	<flash>Thanks for your survey responses!<br>Enjoy %@%@!</flash>
zombie_talk_0	Zombie Outbreak on now at<br><flash>%s</flash>!
zombie_talk_1	Zombie Outbreak at<br><flash>%s</flash>!
chapter_name_0	Empire of Cats Ch. 1
chapter_name_1	Empire of Cats Ch. 2
chapter_name_2	Empire of Cats Ch. 3
chapter_name_4	Into the Future Ch. 1
chapter_name_5	Into the Future Ch. 2
chapter_name_6	Into the Future Ch. 3
chapter_name_7	Cats of the Cosmos Ch. 1
unlock_popup_message_80	<flash>Catamin Stage: "Clionel Ascendant" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_81	<flash>Catamin Stage: "River Styx" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_82	<flash>Catamin Stage: "Queen's Coronation" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_83	<flash>Catamin Stage: "Dead on Debut" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_84	<flash>Catamin Stage: "King Wahwah's Revenge" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_85	<flash>Catamin Stage: "Deeply Dreaming" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_86	<flash>Catamin Stage: "Crimson Catastrophe" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_87	<flash>Catamin Stage: "Heaven of Darkness" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_88	<flash>Catamin Stage: "Peerless" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_89	<flash>Catamin Stage: "Wrath of Heaven" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_90	<flash>Catamin Stage: "Sweet Irony" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_91	<flash>Catamin Stage: "Dimension of Despair" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_92	<flash>Catamin Stage: "The Crazed Cat" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_93	<flash>Catamin Stage: "The Crazed Tank" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_94	<flash>Catamin Stage: "The Crazed Axe" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_95	<flash>Catamin Stage: "The Crazed Gross" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_96	<flash>Catamin Stage: "The Crazed Cow" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_97	<flash>Catamin Stage: "The Crazed Bird" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_98	<flash>Catamin Stage: "The Crazed Fish" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_99	<flash>Catamin Stage: "The Crazed Lizard" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_100	<flash>Catamin Stage: "The Crazed Titan" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlockpopup_Guide_1	Check the Help menu for more info!
jinja_saisen00	Offer 100,000XP to be blessed<br> with Base building materials?
jinja_saisen01	Offer 1 Million XP to be blessed<br> with Catfruit?
jinja_saisen02	Offer 3 Million XP to be blessed<br> with Catseyes?
jinja_saisen03	Offer 5 Million XP to be blessed<br> with a glorious mystery reward?
jinja_lock00	Not enough XP...<br>※ Get more XP by clearing stages<br>or buying XP packs from the Shop.
jinja_lock01	The reward supply has run out...
jinja_lock02	The Shrine has faded into the mists...
jinja_itemget	You received %@!
legend_warning	<color=255,255,0>Challenge Requirement<br>Clear all Crown Levels of all Stories of Legend stages</color>
item_pack_name_28	Purchase Limited Unit: "Li'l Clops Cat Egg"
jinja_levelup_popup	<flash>Level Up!</flash><br>The Cat Shrine has reached Level %d!<br>
gamatotoReward_1_2	Great Fortune Granted!
talk_003_push	
jinja_omikuji00	Offer 5 XP to draw a fortune slip?
omikuji_lock00	Not enough XP...<br>※Clear stages to collect more,<br>or buy more from the Item Shop.
omikuji_lock01	The fortune slip box is empty...
gama_jinja_00_popup	<flash>Earn Bonuses with Fortune Slips!</flash><br>Cat God's servant "Inari" has appeared!<br>For one expedition, item rewards will be increased.<br>※Does not apply to Cat Food rewards.
gama_jinja_00_name	Inari
gama_jinja_00_charatext	Cat God's loyal servant, here to support Gamatoto!<br>Increases Gamatoto quest rewards for one time only!<br>※Does not apply to Cat Food rewards.
item_pack_name_29	Limited Offer: Legend Ticket On Sale
omikuji_fortune00	Desires: 
omikuji_fortune01	Career: 
omikuji_fortune02	Visitor: 
omikuji_fortune03	Business: 
omikuji_fortune04	Lost Object: 
omikuji_fortune05	Money: 
omikuji_fortune06	Travel: 
omikuji_fortune07	Conflict:  
omikuji_fortune08	Health: 
omikuji_fortune09	Love: 
omikuji_outlook	<color=255,255,0>Outlook: </color>
gatyadata_error_popup	Capsules not available.
htmldata_error_popup	Cannot display page.
gama_jinja_00_gohome	Inari has returned to Cat God's realm.
gama_collabo_03_popup	<flash>Hatsune Miku Collab!</flash><br>Snow Miku's loyal pet "Rabbit Yukine"<br>appears to help the Gamatoto crew!<br>While they are here, Gamatoto rewards increase!<br>※ Cat Food excluded.
gama_collabo_03_name	Rabbit Yukine
gama_collabo_03_charatext	Snow Miku's loyal pet "Rabbit Yukine"<br>appears to help the Gamatoto crew!<br>While they are here, Gamatoto rewards increase!<br>※ Cat Food excluded.
gamestop_device	This save data is currently active elsewhere,\n and can no longer be accessed on this device. \n If you wish to use this device, please reinstall  \n the app and start from the beginning.
item_pack_name_32	Support Sale: 3 Hours of Endless Rich Cats!
item_pack_name_33	Support Sale: 3 Hours of Endless Cat CPUs!
item_pack_name_34	Support Sale: 3 Hours of Endless Sniper the Cats!
otasuke_sale2	Endless Rich Cats for 3 hours!<br>
otasuke_sale3	Endless Cat CPUs for 3 hours!<br>
otasuke_sale5	Endless Sniper the Cats for 3 hours!<br>
GiftMessage_019	<flash>Stage Clear Bonus 8</flash><br>Clear the final stage of "Ancient Forest Labyrinth"<br>for a small chance to unlock the <br>Special Cat "Elder Mask Doron"!
save_failed1	Not enough storage space. Data cannot be saved.
save_failed2	Not enough storage space. Data cannot be saved.
comeback_stamp_push01	Did you get your Comeback Stamp for the day? Get tons of bonus XP!
comeback_stamp_push02	Get 3 Cat Tickets each day from your Comeback Stamp reward!
comeback_stamp_push03	Did you get your Comeback Stamp for the day? Get 2 Rare Tickets with your 7th stamp!
item_pack_name_36	Power-Up Sale: Bronze! Cat Food & Item Pack
item_pack_name_37	Power-Up Sale: Silver! Cat Food & Item Pack
item_pack_name_38	Power-Up Sale: Gold! Cat Food & Item Pack
item_conversion	%d Platinum Shards exchanged<br>for <flash>Platinum Ticket x %d</flash>
fragment_message	Trade 10 Platinum Shards<br>for 1 Platinum Ticket.<br>Current Shards: %d
fragment_bonus	Get a Platinum Shard gift<br>with each ${gatyaNumber}-Capsule Draw!<br>Trade 10 Platinum Shards<br>for one <flash>Platinum Ticket</flash>!
applang	en
equipment_error	This Talent can only be used if Unit<br>already has the "%@: %@" ability.
scratch_message	You got %s x%d
scratch_SNS_000	I won %d Cat Food from the #BattleCatsScratcher!<br>Try once each week for a chance at an awesome prize!<br><br>#TheBattleCats #BattleCats #CatScratcher
item_pack_name_39	Party Pack
potential_skill_name57	Target Aku
assault_skip	【Feeling a bit better...】<br><flash>One clear chance recovered!</flash><br>Returning to the Stage Select screen.<br><color=255,255,0>Clear chances available: 1/${countNum} ${assaultWord}</color>
assault_word	(Full recovery in ${minutes2} mins.)
potential_skill_name58	Shield Piercing
potential_skill_name59	Soulstrike
potential_skill_name60	Curse
demon_error_popup	<color=255,255,0>You cannot challenge this stage yet.</color>
demon_timelimit	Time Left: %d:%02d:%02d
sealed_announce	Sealed by the Power of the Aku Altar<br>Current Level Seal: %d
sealed_release	The Aku Altar has been destroyed and some Levels restored!<br><flash>Current Cap: Level %d</flash>
sealed_information	You feel the power of the Aku Altar...<br><color=255,255,0>Current Cap: Level %d</color>
unlock_popup_message_101	<flash>Aku Altars Appear!</flash><br>Your Aku Research is complete and the Gates of Aku have opened!<br>Visit Empire of Cats to enter this dark realm...
unlock_popup_message_102	<flash>Priest Mamon has been defeated by the Cat Army!</flash><br>But the return of the Lord of Ruin has not been stopped...
unlock_popup_message_103	<flash>All Clear Bonus!</flash><br>Special Cat "%@" Unlocked!<br>Activate this Cat at the Upgrade menu!
unlock_popup_message_104	<flash>The power of the Aku Altars is no more!</flash><br>Your Cats' + Levels have been restored!
demon_return_title	Unclaimed rewards available!<br>Visit the Cat Base to collect your rewards.<br>Now going to the Title Menu...
demon_return_select	Unclaimed rewards available!<br>Visit the Cat Base to collect your rewards.<br>Now going to the Cat Base...
stage_restriction_charagroup_5	Heartbeat Catcademy Units
stage_restriction_charagroup_6	"Summer Break Cats" Insect Units
stage_restriction_charagroup_7	World Trigger Collab Unit
scheme_item_param_87	nyanko9_en1
scheme_popup_87	Battle Cats Quest<br>Collab Mission Reward 1<br><flash>You got %@ %@(s)!</flash>
scheme_item_param_88	nyanko9_en2
scheme_popup_88	Battle Cats Quest<br>Collab Mission Reward 2<br><flash>You got %@ %@(s)!</flash>
scheme_item_param_89	nyanko9_en3
scheme_popup_89	Battle Cats Quest<br>Collab Mission Reward 3<br><flash>You got %@ %@(s)!</flash>
scheme_item_param_90	nyanko9_en4
scheme_popup_90	Battle Cats Quest<br>Collab Mission Reward 4<br><flash>You got %@ %@(s)!</flash>
scheme_item_param_91	nyanko9_en5
scheme_popup_91	Battle Cats Quest<br>Collab Mission Reward 5<br><flash>You got %@ %@(s)!</flash>
settlement_error	Payment incomplete.\nItem will be delivered once payment completes.
tower_sns_006	My Cat Army invaded %@ of the Infernal Tower! %s %s
scheme_item_param_96	
scheme_popup_96	<flash>Thanks for your survey responses!<br>Enjoy %@%@!</flash>
skip_description	${stageName1} was previously cleared, allowing<br>you to start your journey from <flash>${stageName2}</flash>!
stageskip_message_0	You cleared Heavenly Tower ${stageName1}!<br>Start your next journey from <flash>${stageName2}</flash>!
stageskip_message_1	You cleared Infernal Tower ${stageName1}!<br>Start your next journey from <flash>${stageName2}</flash>!
unlock_popup_message_106	<flash>Cats of the Cosmos completion bonus!</flash><br>Great job defeating the Cat God!</flash><br>For your hard work, Superfeline is now available in Cat Capsule+.
unlock_popup_message_107	<flash>Cat Capsule+ unlocked!</flash><br>Cat Storage increased from 64 → <color=255,255,0>128 Cats</color>.<br>Normal Cat exchange changed from 1 NP → <color=255,255,0>2 NP</color>.
scratch_SNS_001	
gama_jinja_01_popup	<flash>Blessed by the Cat Shrine!</flash><br>${itemName} x${itemNum} received!
scratch_SNS_002	I got %d Cat Food from the #HeartbeatCatcademy Cat Scratcher!<br>Try once per week during the event to collect free Cat Food!<br><br>#TheBattleCats #BattleCatsCatScratcher
view_unavailable	No media available.
view_limit_reached	View limit reached for today.
data_download_error_hash_mismatch	There is a problem with the save data. (Error Code TE01)<br>When sending an inquiry, please be sure to give your inquiry code and error code along with your request.
data_download_error_could_not_load	There is a problem with the save data. (Error Code TE02)<br>When sending an inquiry, please be sure to give your inquiry code and error code along with your request.
data_download_error_could_not_read_local_backup	There is a problem with the save data. (Error Code TE03)<br>When sending an inquiry, please be sure to give your inquiry code and error code along with your request.
data_download_error_could_not_load_local_backup	There is a problem with the save data. (Error Code TE04)<br>When sending an inquiry, please be sure to give your inquiry code and error code along with your request.
GiftMessage_020	<flash>Stage Clear Bonus 9</flash><br>Clear the final stage of "Behemoth's Peak"<br>for a small chance to unlock the <br>Special Cat "Elder Beast Naala"!
unlock_popup_message_108	<flash>Catamin Stage: "Blue Impact" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
scratch_SNS_003	I got %d Cat Food from the Li'l Cat Scratcher! <br>Check it out now and get Cat Food! <br><br>#TheBattleCats #LilCatScratcher
unlock_popup_message_109	<flash>Catamin Stage: "Crazed Moneko Strikes" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_110	<flash>Catamin Stage: "Red Sky at Morning" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_111	<flash>Catamin Stage: "The Rolling Dead" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_112	<flash>Catamin Stage: "Typhoon Nemo" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_113	<flash>Catamin Stage: "The Great Diablo" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_114	<flash>Catamin Stage: "Bottom of the Swamp" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_115	<flash>Catamin Stage: "Cat Maniac" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_116	<flash>Catamin Stage: "Tank Maniac" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_117	<flash>Catamin Stage: "Axe Maniac" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_118	<flash>Catamin Stage: "Gross Maniac" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_119	<flash>Catamin Stage: "Cow Maniac" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_120	<flash>Catamin Stage: "Bird Maniac" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_121	<flash>Catamin Stage: "Fish Maniac" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_122	<flash>Catamin Stage: "Lizard Maniac" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_123	<flash>Catamin Stage: "Titan Maniac" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_124	<flash>Catamin Stage: "The 2nd Dimension" unlocked!</flash><br>※ Use Catamins at any time to challenge this stage!
unlock_popup_message_125	<flash>Stage Clear Bonus!</flash><br>Unlocked the True Form of Special Unit Dogumaru!<br>After reaching Lv.30,<br>use XP and materials to evolve!
unlock_popup_message_126	<flash>Stage Clear Bonus!</flash><br>Unlocked the True Form of Special Unit Urs & Fenrir!<br>After reaching Lv.30,<br>use XP and materials to evolve!
unlock_popup_message_127	<flash>Stage Clear Bonus!</flash><br>Unlocked the True Form of Special Unit Elder Mask Doron!<br>After reaching Lv.30,<br>use XP and materials to evolve!
unlock_popup_message_128	<flash>Stage Clear Bonus!</flash><br>Unlocked the True Form of Special Unit Elder Beast Naala!<br>After reaching Lv.30,<br>use XP and materials to evolve!
unlock_popup_message_129	<flash>Raise your Level Caps!</flash><br>Cats can achieve higher levels<br>before MAX by using Catseyes!<br>(User Rank 1600 required to use Catseyes)
unlock_popup_message_130	<flash>Zero Legends have been added to Stories of Legend!</flash><br>Can be challenged from Legend Stages.
unlock_popup_message_131	<flash>Stage Clear Bonus!</flash><br>Unlocked the True Form of Special Unit Filibuster Cat X!<br>After reaching Lv.30,<br>use XP and materials to evolve!
unlock_popup_message_132	<flash>The Underground Labyrinth has been unlocked!</flash><br>It will appear on the title menu during the event.<br>Select "Underground Labyrinth" to play!
drop_info_single	<color=0,0,0>The one-time drop for this stage</color><br><color=255,0,0>${dropContents}</color><color=0,0,0><br>${statusWord}</color>
drop_info_multi	<color=0,0,0>A one-time drop for this stage</color><br><color=255,0,0>${dropContents}</color><color=0,0,0><br>${statusWord}</color>
drop_contents1	${itemName} +${itemNum}
drop_contents2	Unit "${charaName}"
drop_contents3	True Form of "${charaName}"
status_acquire	has already been acquired.
status_unacquired	has not yet been acquired.
AccountDelete_error01	Code could not be generated.<br>Please check your network connection.
AccountDelete_error02	Account could not be deleted.<br>Please check your network connection.
AccountDelete_error03	The code has expired.<br>Please start again from the beginning.
scheme_item_param_47	nekohopper_en1
scheme_popup_47	Go! Go! Pogo Cat<br>Collab Mission Reward 1<br><flash>%@%@！</flash>
scheme_item_param_48	nekohopper_en2
scheme_popup_48	Go! Go! Pogo Cat<br>Collab Mission Reward 2<br><flash>%@%@！</flash>
scheme_item_param_49	nekohopper_en3
scheme_popup_49	Go! Go! Pogo Cat<br>Collab Mission Reward 3<br><flash>%@%@s！</flash>
scheme_item_param_50	nekohopper_en4
scheme_popup_50	Go! Go! Pogo Cat<br>Collab Mission Reward 4<br><flash>%@%@s！</flash>
scheme_item_param_51	nekohopper_en5
scheme_popup_51	Go! Go! Pogo Cat<br>Collab Mission Reward 5<br><flash>%@%@s！</flash>
boost_message	<color=255,0,255>Speed-Up</color><br><color=0,0,0>Use this item to activate a speed boost<br>Tap item icon during battle to select<br>Off, 2x Speed or 3x Speed modes.</color>
unusable_info	${unusableNum} Cats have been caught in traps!<br>Trapped units cannot be deployed in future battles.
change_info	${unusableNum} Cats have been caught in traps!<br><color=255,255,0>Choose ${usableNum} trapped Cat unit(s)<br>to rescue!</color>
change_limit	<color=255,255,0>No further Cats can be rescued.</color>
change_lack	Choose <color=255,255,0>${usableNum} more Cat(s)</color> to rescue!
change_confirmation	Cats still caught in traps<br>cannot be deployed in future battles.<br>Is this OK?
labyrinth_start	The Underground Labyrinth is now available! <br>(From: ${startDate} - ${endDate}) <br>Compete with other players to reach the deepest depths!<br>Earn rewards based on how deep you can go!
labyrinth_announce1	★ Underground Labyrinth Results ★<br>(From: ${startDate} - ${endDate}) <br>Your Final Rank: ${rankingNum}％！<br>Rewards can be claimed from the Mailbox<br>(Unclaimed rewards expire after 1 month)
labyrinth_announce2	★ Underground Labyrinth Results ★<br>(From: ${startDate} - ${endDate}) <br>Your Final Rank: ${rankingNum}％！<br>You didn't qualify for any rewards...<br>Try again next time!
labyrinth_announce3	The Underground Labyrinth has ended!<br>Good luck on your next spelunking adventure!
labyrinth_challenge_item	In the Underground Labyrinth,<br>Speed Up and Cat CPUs can be used as much as you'd like!<br>※Speed Ups will be consumed when activated.
labyrinth_play_error1	<color=255,255,0>Cleared Underground Labyrinth stages cannot be replayed.</color>
labyrinth_play_error2	<color=255,255,0>Battle formation does not meet unit requirements.<br>Please set 10 Equippable Units.</color>
labyrinth_slot_error	<color=255,255,0>Previously used formations cannot be reused in the Underground Labyrinth.</color>
labyrinth_slot_name	Team
labyrinth_combo_error	<color=255,255,0>The curse of the Underground Labyrinth<br>prevents you from setting Cat Combos.</color>
labyrinth_cancel	Exit Battle?<br><color=255,0,0>Some of your Units have been trapped!</color><br><color=178,178,178>※Trapped Units cannot be equipped to a formation for the next battle.</color>
labyrinth_result	${stageName} completed!<br>You reached the top ${rankingNum}％ rank among Survey Teams!
item_pack_name_71	Amazing XP Pack
item_pack_name_72	Catseye & Battle Item Pack
item_pack_name_73	Catseye & Rare Ticket Pack
item_pack_name_8	Cat Food Rank-Up Pack
item_pack_name_9	XP Rank-Up Pack
item_pack_name_10	Item Rank-Up Pack
item_pack_name_47	Cat Food Rank-Up Pack
item_pack_name_48	XP Rank-Up Pack
item_pack_name_49	Item Rank-Up Pack
item_pack_name_67	Cat Food Rank-Up Pack
item_pack_name_68	XP Rank-Up Pack
item_pack_name_74	Cat Food Rank-Up Pack
potential_skill_warning01	Ultra Talent unlockable at <flash>Lv. ${level}</flash><br>※Total level includes MAX+ levels
potential_skill_warning02	Second Talent Orb slot unlockable at <flash>Lv. ${level}</flash><br>※Total level includes MAX+ levels
potential_skill_option00	<flash>${charaName}</flash> has<br>gained an Ultra Talent!
potential_skill_option01	<flash>${charaName}</flash> has<br>gained a new Talent Orb slot!
potential_skill_option02	<flash>${charaName}</flash> has<br>gained an Ultra Talent and a Talent Orb slot!
potential_name1	Ultra Talent
potential_skill_name61	Attack Frequency Up
item_pack_name_75	Progression Pack
Castle_dev_finish03	<flash>${recipeName}'s ${partsName} improvement complete!</flash>
Castle_dev_finish04	<flash>Material merging complete!</flash><br>${itemName}　${value1} → <color=255,255,0>${value2}</color>
Castle_lock06	Need more materials!<br>※Extra-Dimesional materials can be<br>obtained by merging materials.
Castle_dev_start03	Begin improving ${recipeName}'s ${partsName}.
Castle_dev_start04	Begin merging materials.
Castle_UnlockDataId_9	Build Slow Cannon<br>and complete the Legend Stage "Laboratory of Relics"
Castle_UnlockDataId_10	Build Iron Wall<br>and complete the Legend Stage "Laboratory of Relics"
Castle_UnlockDataId_11	Build Thunderbolt<br>and complete the Legend Stage "Laboratory of Relics"
